,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3613,0.66,0.42,0.42,0.16,0.16,0.84,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05
3614,0.42,0.42,0.16,0.16,0.84,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68
3615,0.42,0.16,0.16,0.84,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04
3616,0.16,0.16,0.84,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03
3617,0.16,0.84,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03
3618,0.84,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03
3619,0.66,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04
3620,0.67,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03
3621,0.67,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03
3622,0.5,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04
3623,0.5,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03
3624,0.17,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03
3625,0.17,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04
3626,0.36,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03
3627,0.04,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03
3628,0.04,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03
3629,0.05,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04
3630,0.04,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03
3631,0.05,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03
3632,0.38,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04
3633,0.7,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03
3634,0.05,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03
3635,0.04,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04
3636,0.05,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03
3637,0.68,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35
3638,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04
3639,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04
3640,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7
3641,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39
3642,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04
3643,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04
3644,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05
3645,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05,0.04
3646,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05,0.04,0.04
3647,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05,0.04,0.04,0.05
3648,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05,0.04,0.04,0.05,0.04
3649,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04
3650,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.35,0.04,0.04,0.7,0.39,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05
3651,0.03,0.03,0.03,0.03,0.19,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02
3652,0.03,0.03,0.03,0.19,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02
3653,0.03,0.03,0.19,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36
3654,0.03,0.19,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68
3655,0.19,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02
3656,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02
3657,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02
3658,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33
3659,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01
3660,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0
3661,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01
3662,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0
3663,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01
3664,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0
3665,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3666,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3667,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3668,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3669,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3670,0.02,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3671,0.02,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3672,0.01,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01
3673,0.02,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0
3674,0.02,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01
3675,0.02,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0
3676,0.36,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01
3677,0.68,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0
3678,0.02,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3679,0.02,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3680,0.02,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3681,0.33,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3682,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3683,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01
3684,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66
3685,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34
3686,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01
3687,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01
3688,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0
3689,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01
3690,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83
3691,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5
3692,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5
3693,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5
3694,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5
3695,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25
3696,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25
3697,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5
3698,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33
3699,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33
3700,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34
3701,0.01,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999
3702,0.0,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601
3703,0.01,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34
3704,0.0,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58
3705,0.01,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26
3706,0.01,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16
3707,0.66,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16
3708,0.34,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84
3709,0.01,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08
3710,0.01,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08
3711,0.0,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84
3712,0.01,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609
3713,0.83,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612
3714,1.5,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619
3715,0.5,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16
3716,0.5,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84
3717,0.5,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16
3718,0.25,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16
3719,0.25,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84
3720,0.5,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08
3721,0.33,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499
3722,0.33,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701
3723,0.34,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17
3724,0.9999,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17
3725,0.6601,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66
3726,0.34,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17
3727,0.58,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17
3728,1.26,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66
3729,0.16,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17
3730,0.16,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17
3731,0.84,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66
3732,0.08,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34
3733,0.08,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501
3734,0.84,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099
3735,1.609,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16
3736,0.612,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18
3737,0.619,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16
3738,0.16,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5
3739,0.84,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34
3740,0.16,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32
3741,0.16,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34
3742,0.84,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16
3743,0.08,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18
3744,0.2499,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66
3745,1.6701,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0
3746,0.17,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0,0.17
3747,0.17,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0,0.17,0.17
3748,0.66,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0,0.17,0.17,0.66
3749,0.17,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0,0.17,0.17,0.66,0.08
3750,0.17,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0,0.17,0.17,0.66,0.08,0.08
3751,0.66,0.17,0.17,0.66,0.34,0.6501,1.0099,0.16,0.18,0.16,0.5,0.34,0.32,0.34,0.16,0.18,1.66,1.0,0.17,0.17,0.66,0.08,0.08,0.84
